"Domain","Distance.Domain.Motif","ocurrences"
"PF00041.24",1322,1
"PF00047.28",-1469,1
"PF00047.28",-1445,1
"PF00047.28",-1403,1
"PF00047.28",-967,1
"PF00047.28",-761,1
"PF00047.28",-8,1
"PF00047.28",-7,1
"PF00047.28",-5,1
"PF00047.28",1,1
"PF00047.28",3,1
"PF00047.28",4,2
"PF00047.28",5,2
"PF00047.28",6,2
"PF00047.28",7,4
"PF00047.28",8,2
"PF00047.28",9,1
"PF00047.28",10,1
"PF00047.28",21,1
"PF00054.26",-17,1
"PF00054.26",-12,1
"PF00054.26",-10,1
"PF00054.26",-7,1
"PF00054.26",-5,2
"PF00054.26",-4,1
"PF00054.26",-3,1
"PF00054.26",-2,5
"PF00054.26",-1,76
"PF00055.20",39,1
"PF00055.20",142,1
"PF00061.26",7,2
"PF00061.26",34,1
"PF00067.25",1,3
"PF00067.25",5,3
"PF00067.25",8,2
"PF00067.25",9,1
"PF00067.25",10,1
"PF00069.28",-25,1
"PF00069.28",-23,1
"PF00069.28",-21,1
"PF00069.28",548,1
"PF00071.25",-11,1
"PF00071.25",-4,1
"PF00071.25",-2,1
"PF00071.25",-1,3
"PF00071.25",66,1
"PF00076.25",-1,1
"PF00076.25",1,5
"PF00076.25",13,2
"PF00078.30",-102,1
"PF00078.30",-4,7
"PF00078.30",-3,1
"PF00080.23",-15,1
"PF00080.23",-9,1
"PF00080.23",-4,2
"PF00089.29",-5,1
"PF00089.29",-3,1
"PF00089.29",-1,1
"PF00089.29",3,1
"PF00089.29",4,1
"PF00089.29",6,6
"PF00089.29",7,2
"PF00089.29",10,4
"PF00089.29",11,2
"PF00089.29",12,1
"PF00089.29",13,1
"PF00090.22",-1,23
"PF00092.31",-1,4
"PF00092.31",11,1
"PF00092.31",12,1
"PF00092.31",17,1
"PF00093.21",-1,2
"PF00094.28",-4,2
"PF00094.28",-1,1
"PF00100.26",-14,2
"PF00100.26",-1,1
"PF00100.26",38,1
"PF00100.26",50,1
"PF00106.28",-1,1
"PF00106.28",27,1
"PF00106.28",30,1
"PF00106.28",32,1
"PF00106.28",34,1
"PF00106.28",37,1
"PF00106.28",39,3
"PF00106.28",41,1
"PF00106.28",43,1
"PF00106.28",51,1
"PF00106.28",54,1
"PF00106.28",60,1
"PF00106.28",66,1
"PF00106.28",67,1
"PF00106.28",68,1
"PF00107.29",-20,5
"PF00107.29",-7,2
"PF00107.29",-6,2
"PF00107.29",-5,4
"PF00107.29",-4,2
"PF00107.29",-1,1
"PF00112.26",-22,1
"PF00112.26",-21,1
"PF00112.26",-20,1
"PF00117.31",-7,1
"PF00117.31",-6,1
"PF00117.31",-1,1
"PF00128.27",-14,2
"PF00132.27",-26,1
"PF00132.27",-6,1
"PF00132.27",-1,1
"PF00132.27",1,3
"PF00132.27",4,2
"PF00132.27",12,1
"PF00149.31",-3,3
"PF00149.31",-1,1
"PF00149.31",10,3
"PF00149.31",11,1
"PF00149.31",12,1
"PF00149.31",15,3
"PF00149.31",16,3
"PF00149.31",17,4
"PF00168.33",-33,1
"PF00168.33",-14,1
"PF00168.33",-13,1
"PF00168.33",-10,4
"PF00168.33",-9,2
"PF00168.33",-8,1
"PF00168.33",-7,3
"PF00168.33",-6,13
"PF00168.33",-4,1
"PF00168.33",-3,1
"PF00168.33",-1,2
"PF00168.33",7,2
"PF00168.33",8,2
"PF00168.33",9,3
"PF00168.33",10,4
"PF00168.33",11,5
"PF00168.33",12,5
"PF00168.33",14,2
"PF00168.33",15,1
"PF00168.33",16,2
"PF00168.33",17,2
"PF00168.33",19,3
"PF00168.33",20,3
"PF00168.33",21,1
"PF00168.33",204,1
"PF00169.32",-5,1
"PF00169.32",-1,2
"PF00169.32",3,2
"PF00169.32",57,1
"PF00171.25",-7,1
"PF00171.25",-3,2
"PF00171.25",-1,3
"PF00171.25",21,1
"PF00171.25",49,1
"PF00175.24",-1,4
"PF00175.24",30,2
"PF00175.24",31,1
"PF00175.24",33,1
"PF00176.26",146,1
"PF00176.26",156,1
"PF00176.26",167,1
"PF00176.26",177,1
"PF00176.26",186,2
"PF00176.26",227,1
"PF00176.26",637,2
"PF00188.29",1,2
"PF00188.29",17,1
"PF00200.26",194,1
"PF00200.26",196,1
"PF00217.22",-20,4
"PF00217.22",-19,3
"PF00219.21",14,1
"PF00219.21",18,1
"PF00225.26",-41,1
"PF00225.26",-32,1
"PF00225.26",-19,1
"PF00225.26",-1,2
"PF00229.21",-25,1
"PF00229.21",-22,1
"PF00229.21",-19,1
"PF00229.21",-11,1
"PF00229.21",-8,1
"PF00229.21",-7,1
"PF00240.26",-6,1
"PF00240.26",-1,1
"PF00246.27",29,1
"PF00246.27",125,1
"PF00254.31",-3,3
"PF00254.31",1,1
"PF00254.31",57,1
"PF00254.31",62,2
"PF00270.32",-58,1
"PF00270.32",6,1
"PF00270.32",7,1
"PF00270.32",8,5
"PF00270.32",9,5
"PF00270.32",10,5
"PF00270.32",11,9
"PF00270.32",12,3
"PF00270.32",13,1
"PF00270.32",14,2
"PF00270.32",15,3
"PF00270.32",16,1
"PF00270.32",17,1
"PF00270.32",28,1
"PF00270.32",38,1
"PF00270.32",52,1
"PF00271.34",-65,1
"PF00271.34",-51,1
"PF00271.34",-43,1
"PF00271.34",-31,1
"PF00271.34",1,27
"PF00271.34",3,17
"PF00271.34",4,4
"PF00271.34",5,28
"PF00271.34",6,2
"PF00271.34",7,3
"PF00293.31",-13,1
"PF00293.31",19,1
"PF00294.27",-15,2
"PF00294.27",-5,2
"PF00300.25",-49,1
"PF00300.25",-47,1
"PF00300.25",34,1
"PF00300.25",37,1
"PF00326.24",-26,1
"PF00326.24",-16,1
"PF00326.24",-15,1
"PF00326.24",-13,2
"PF00326.24",-12,1
"PF00337.25",1,3
"PF00350.26",19,1
"PF00350.26",21,1
"PF00386.24",-15,1
"PF00386.24",-12,1
"PF00386.24",-11,1
"PF00386.24",-10,2
"PF00386.24",-8,1
"PF00386.24",-7,1
"PF00386.24",-4,1
"PF00389.33",-6,2
"PF00389.33",-3,1
"PF00396.21",10,3
"PF00406.25",-63,1
"PF00406.25",-1,5
"PF00406.25",15,1
"PF00431.23",-20,1
"PF00431.23",-13,1
"PF00431.23",-10,1
"PF00431.23",-4,1
"PF00431.23",-3,1
"PF00431.23",-1,5
"PF00431.23",1,6
"PF00431.23",3,2
"PF00431.23",5,1
"PF00431.23",9,1
"PF00443.32",15,1
"PF00443.32",30,1
"PF00443.32",51,1
"PF00443.32",172,1
"PF00443.32",175,1
"PF00479.25",-21,1
"PF00479.25",-1,1
"PF00481.24",1,3
"PF00481.24",7,2
"PF00481.24",44,1
"PF00483.26",-27,1
"PF00483.26",67,1
"PF00497.23",-60,1
"PF00497.23",-50,3
"PF00501.31",-59,1
"PF00501.31",-58,1
"PF00501.31",-32,1
"PF00501.31",-23,1
"PF00501.31",-19,1
"PF00535.29",8,2
"PF00535.29",26,2
"PF00535.29",29,1
"PF00535.29",32,1
"PF00535.29",34,1
"PF00535.29",37,1
"PF00535.29",38,3
"PF00535.29",39,1
"PF00535.29",40,1
"PF00535.29",41,3
"PF00535.29",49,1
"PF00535.29",51,1
"PF00535.29",74,1
"PF00535.29",83,1
"PF00535.29",86,1
"PF00535.29",88,1
"PF00535.29",94,1
"PF00535.29",96,1
"PF00535.29",113,1
"PF00549.22",-1,3
"PF00561.23",-35,1
"PF00561.23",-23,1
"PF00561.23",-4,3
"PF00561.23",25,1
"PF00561.23",28,1
"PF00561.23",50,1
"PF00561.23",59,3
"PF00561.23",86,1
"PF00564.27",-8,1
"PF00564.27",17,1
"PF00595.27",-4,3
"PF00595.27",1,2
"PF00595.27",2,1
"PF00595.27",6,1
"PF00595.27",8,2
"PF00595.27",11,1
"PF00595.27",12,1
"PF00595.27",19,1
"PF00595.27",27,1
"PF00595.27",1035,1
"PF00595.27",1320,1
"PF00614.25",-78,2
"PF00622.31",-17,1
"PF00622.31",-15,1
"PF00622.31",-12,5
"PF00622.31",-11,1
"PF00622.31",-1,1
"PF00622.31",4,1
"PF00622.31",6,1
"PF00622.31",14,1
"PF00622.31",15,1
"PF00622.31",16,1
"PF00622.31",19,1
"PF00625.24",-49,1
"PF00625.24",-40,1
"PF00625.24",-39,1
"PF00625.24",-37,1
"PF00625.24",-31,1
"PF00626.25",-17,1
"PF00626.25",-15,2
"PF00626.25",-11,1
"PF00626.25",-10,1
"PF00626.25",-8,1
"PF00626.25",-5,2
"PF00626.25",5,1
"PF00626.25",7,2
"PF00626.25",8,1
"PF00626.25",11,1
"PF00626.25",13,1
"PF00626.25",20,1
"PF00629.26",1,1
"PF00629.26",30,1
"PF00630.22",1,15
"PF00635.29",1,1
"PF00635.29",8,2
"PF00635.29",9,1
"PF00644.23",-6,1
"PF00644.23",13,1
"PF00651.34",-89,1
"PF00651.34",700,1
"PF00667.23",11,1
"PF00667.23",30,1
"PF00683.20",-8,2
"PF00683.20",-7,5
"PF00683.20",-5,2
"PF00683.20",-4,2
"PF00683.20",-3,1
"PF00688.21",1,5
"PF00688.21",7,1
"PF00688.21",16,1
"PF00688.21",22,1
"PF00688.21",24,1
"PF00688.21",27,1
"PF00688.21",49,2
"PF00688.21",51,2
"PF00688.21",162,1
"PF00694.22",-19,1
"PF00694.22",-17,1
"PF00702.29",-347,1
"PF00702.29",-245,1
"PF00702.29",-239,1
"PF00702.29",-221,1
"PF00702.29",-202,2
"PF00702.29",-190,1
"PF00702.29",11,2
"PF00702.29",41,1
"PF00702.29",71,1
"PF00702.29",84,1
"PF00709.24",-1,2
"PF00735.21",-39,1
"PF00735.21",-32,1
"PF00735.21",-31,7
"PF00735.21",-28,1
"PF00735.21",-14,1
"PF00735.21",-13,1
"PF00735.21",-11,7
"PF00735.21",-10,1
"PF00753.30",16,1
"PF00753.30",19,1
"PF00754.28",1,2
"PF00754.28",3,1
"PF00754.28",4,1
"PF00754.28",7,1
"PF00754.28",8,3
"PF00754.28",30,1
"PF00754.28",48,1
"PF00777.21",1,1
"PF00777.21",7,1
"PF00777.21",8,1
"PF00777.21",9,1
"PF00781.27",197,1
"PF00781.27",234,1
"PF00781.27",241,3
"PF00781.27",412,1
"PF00782.23",-11,1
"PF00782.23",-10,1
"PF00782.23",-9,1
"PF00782.23",-1,4
"PF00791.23",27,2
"PF00791.23",31,3
"PF00791.23",37,2
"PF00791.23",39,3
"PF00791.23",48,3
"PF00792.27",-11,1
"PF00792.27",-10,1
"PF00801.23",-18,1
"PF00801.23",-13,1
"PF00805.25",-19,1
"PF00805.25",-9,1
"PF00805.25",1,1
"PF00850.22",-18,1
"PF00850.22",-16,1
"PF00850.22",-14,1
"PF00850.22",-1,1
"PF00856.31",-237,1
"PF00856.31",-26,1
"PF00856.31",-25,1
"PF00890.27",-1,1
"PF00890.27",80,1
"PF00903.28",-7,2
"PF00903.28",11,1
"PF00928.24",1,1
"PF00928.24",4,1
"PF00928.24",11,1
"PF00989.28",-8,3
"PF00989.28",-7,3
"PF00989.28",1,1
"PF01030.27",-10,4
"PF01030.27",6,2
"PF01030.27",8,2
"PF01030.27",9,2
"PF01055.29",-5,1
"PF01055.29",-1,1
"PF01064.26",-20,1
"PF01064.26",-19,1
"PF01064.26",-5,1
"PF01073.22",42,1
"PF01073.22",44,1
"PF01082.23",6,1
"PF01082.23",7,1
"PF01082.23",8,2
"PF01088.24",9,2
"PF01088.24",11,1
"PF01088.24",14,1
"PF01094.31",-67,1
"PF01094.31",-44,1
"PF01094.31",-43,1
"PF01094.31",-42,1
"PF01094.31",-41,1
"PF01094.31",-40,1
"PF01094.31",-39,2
"PF01094.31",-38,1
"PF01094.31",-37,5
"PF01094.31",-36,3
"PF01094.31",-35,9
"PF01094.31",-34,17
"PF01094.31",-33,3
"PF01094.31",-32,10
"PF01094.31",-30,7
"PF01094.31",-28,4
"PF01094.31",-24,1
"PF01094.31",-23,10
"PF01094.31",-16,3
"PF01094.31",-15,4
"PF01094.31",-14,2
"PF01094.31",-13,5
"PF01094.31",-12,2
"PF01094.31",-10,3
"PF01094.31",-9,1
"PF01094.31",-8,3
"PF01094.31",-7,4
"PF01094.31",-6,3
"PF01094.31",7,1
"PF01094.31",11,1
"PF01094.31",21,1
"PF01129.21",1,3
"PF01129.21",3,4
"PF01129.21",4,1
"PF01129.21",5,2
"PF01129.21",6,1
"PF01129.21",7,1
"PF01129.21",8,1
"PF01129.21",9,2
"PF01142.21",-208,1
"PF01142.21",-120,1
"PF01229.20",10,3
"PF01248.29",8,2
"PF01248.29",9,1
"PF01248.29",11,1
"PF01248.29",12,1
"PF01248.29",13,1
"PF01261.27",-16,1
"PF01261.27",-15,2
"PF01299.20",4,1
"PF01299.20",6,1
"PF01344.28",1,2
"PF01344.28",9,1
"PF01370.24",54,1
"PF01370.24",128,1
"PF01391.21",-107,1
"PF01391.21",-36,1
"PF01391.21",37,1
"PF01391.21",343,1
"PF01391.21",1027,1
"PF01391.21",1039,1
"PF01398.24",-3,1
"PF01398.24",42,1
"PF01398.24",49,2
"PF01398.24",59,1
"PF01398.24",61,1
"PF01400.27",-11,1
"PF01400.27",-5,3
"PF01403.22",-278,1
"PF01403.22",-274,1
"PF01403.22",-261,1
"PF01403.22",-13,1
"PF01403.22",-12,2
"PF01416.23",-35,2
"PF01416.23",-14,1
"PF01416.23",-1,1
"PF01421.22",-33,1
"PF01421.22",-6,1
"PF01424.25",5,2
"PF01429.22",1,2
"PF01433.23",-30,1
"PF01433.23",-25,1
"PF01433.23",-15,1
"PF01433.23",-13,5
"PF01433.23",-12,4
"PF01433.23",-11,4
"PF01459.25",1,6
"PF01462.21",5,1
"PF01462.21",6,1
"PF01462.21",7,1
"PF01462.21",15,1
"PF01467.29",-1,3
"PF01467.29",19,1
"PF01477.26",9,1
"PF01477.26",11,1
"PF01494.22",52,3
"PF01501.23",-10,2
"PF01501.23",-6,1
"PF01501.23",16,1
"PF01501.23",17,1
"PF01504.21",-42,1
"PF01504.21",-34,1
"PF01504.21",-33,1
"PF01504.21",-32,1
"PF01504.21",-25,6
"PF01504.21",3,1
"PF01534.20",-1,2
"PF01553.24",-36,1
"PF01553.24",-32,1
"PF01553.24",5,1
"PF01553.24",60,1
"PF01556.21",-1,2
"PF01562.22",-9,1
"PF01562.22",-5,1
"PF01565.26",24,1
"PF01565.26",27,1
"PF01565.26",30,1
"PF01565.26",32,1
"PF01575.22",9,1
"PF01575.22",12,1
"PF01576.22",6,1
"PF01576.22",362,1
"PF01576.22",383,1
"PF01593.27",-6,1
"PF01593.27",16,1
"PF01593.27",58,1
"PF01593.27",74,1
"PF01593.27",118,1
"PF01593.27",159,1
"PF01661.24",-7,1
"PF01661.24",-1,2
"PF01663.25",-125,1
"PF01663.25",-104,1
"PF01663.25",-6,1
"PF01663.25",6,1
"PF01663.25",8,7
"PF01663.25",9,2
"PF01663.25",14,1
"PF01663.25",19,5
"PF01663.25",20,1
"PF01694.25",-1,2
"PF01704.21",1,2
"PF01735.21",80,1
"PF01735.21",127,1
"PF01755.20",23,4
"PF01755.20",24,1
"PF01762.24",-10,1
"PF01762.24",-8,9
"PF01762.24",-7,12
"PF01764.28",77,1
"PF01764.28",79,1
"PF01764.28",90,1
"PF01822.22",1,3
"PF01822.22",4,1
"PF01822.22",10,1
"PF01822.22",15,1
"PF01833.27",1,1
"PF01833.27",3,1
"PF01833.27",8,1
"PF01841.22",13,1
"PF01841.22",40,4
"PF01841.22",41,3
"PF01841.22",42,1
"PF01841.22",43,1
"PF01847.19",3,1
"PF01847.19",9,1
"PF01866.20",-1,2
"PF01918.24",20,1
"PF01918.24",24,1
"PF01918.24",26,1
"PF01926.26",-35,1
"PF01926.26",-32,2
"PF01926.26",-31,6
"PF01926.26",-28,1
"PF01926.26",-14,1
"PF01926.26",-13,1
"PF01926.26",-12,2
"PF01926.26",-11,6
"PF01926.26",11,3
"PF01926.26",31,1
"PF01926.26",42,1
"PF01979.23",-13,1
"PF01979.23",10,2
"PF01979.23",12,1
"PF02121.21",-7,1
"PF02121.21",-3,1
"PF02121.21",-1,1
"PF02141.24",-184,1
"PF02141.24",29,1
"PF02141.24",216,1
"PF02142.25",-10,1
"PF02142.25",-7,1
"PF02142.25",-5,1
"PF02145.18",-12,2
"PF02145.18",-10,3
"PF02146.20",-34,1
"PF02146.20",-1,6
"PF02146.20",13,1
"PF02146.20",14,2
"PF02146.20",15,2
"PF02146.20",17,1
"PF02192.19",-8,1
"PF02192.19",-7,1
"PF02210.27",-12,2
"PF02210.27",-10,1
"PF02210.27",-7,1
"PF02210.27",-5,1
"PF02210.27",-4,2
"PF02210.27",-2,8
"PF02210.27",-1,91
"PF02225.25",-23,1
"PF02225.25",-1,1
"PF02301.21",1,2
"PF02301.21",45,1
"PF02301.21",133,1
"PF02338.22",14,1
"PF02338.22",15,1
"PF02373.25",-91,1
"PF02373.25",-54,1
"PF02373.25",-49,2
"PF02373.25",-43,1
"PF02373.25",-40,1
"PF02434.19",-61,1
"PF02434.19",-12,2
"PF02434.19",-9,1
"PF02434.19",-8,1
"PF02460.21",-9,1
"PF02460.21",-1,1
"PF02463.22",-23,1
"PF02463.22",-19,1
"PF02463.22",-11,1
"PF02463.22",12,1
"PF02463.22",930,1
"PF02463.22",1161,1
"PF02485.24",14,1
"PF02485.24",16,1
"PF02518.29",-15,3
"PF02518.29",-14,4
"PF02518.29",-12,1
"PF02518.29",29,2
"PF02518.29",101,1
"PF02629.22",18,2
"PF02769.25",-26,1
"PF02769.25",-1,1
"PF02769.25",7,1
"PF02769.25",8,1
"PF02775.24",-1,2
"PF02799.18",-6,3
"PF02862.20",-191,1
"PF02862.20",-120,1
"PF02862.20",-114,1
"PF02874.26",-1,2
"PF02893.23",-13,1
"PF02893.23",-5,1
"PF02931.26",-36,1
"PF02931.26",1,1
"PF02931.26",5,1
"PF02933.20",-10,2
"PF02990.19",-7,2
"PF02990.19",-6,1
"PF03009.20",1,1
"PF03009.20",4,1
"PF03009.20",9,1
"PF03009.20",13,1
"PF03029.20",-1,2
"PF03061.25",1,2
"PF03061.25",10,1
"PF03061.25",13,1
"PF03061.25",14,1
"PF03061.25",17,1
"PF03061.25",18,1
"PF03102.17",-15,2
"PF03144.28",-15,1
"PF03144.28",-13,3
"PF03144.28",-12,1
"PF03144.28",-10,2
"PF03144.28",-9,3
"PF03144.28",-7,1
"PF03144.28",-5,1
"PF03159.21",20,1
"PF03159.21",47,1
"PF03160.17",-216,1
"PF03160.17",13,2
"PF03160.17",42,2
"PF03160.17",51,1
"PF03166.17",-137,1
"PF03166.17",-104,1
"PF03178.18",-1074,1
"PF03178.18",-783,1
"PF03184.22",-34,3
"PF03281.17",-82,1
"PF03281.17",-36,1
"PF03281.17",-19,1
"PF03332.16",-17,1
"PF03332.16",8,1
"PF03360.19",-13,1
"PF03360.19",-12,3
"PF03372.26",-231,1
"PF03372.26",-92,1
"PF03372.26",1,17
"PF03372.26",13,1
"PF03372.26",15,1
"PF03452.17",45,2
"PF03476.19",1,1
"PF03476.19",4,1
"PF03493.21",23,3
"PF03493.21",26,2
"PF03496.17",6,1
"PF03496.17",7,4
"PF03522.18",66,1
"PF03522.18",75,1
"PF03607.20",-13,5
"PF03607.20",-12,2
"PF03607.20",-11,1
"PF03764.21",-19,2
"PF03764.21",-16,2
"PF03803.18",-15,1
"PF03803.18",-3,1
"PF03803.18",7,1
"PF03807.20",8,1
"PF03807.20",14,1
"PF03807.20",21,2
"PF03815.22",5,2
"PF03853.18",6,1
"PF03853.18",7,1
"PF03853.18",9,1
"PF03950.21",8,1
"PF03950.21",15,1
"PF04042.19",5,1
"PF04042.19",7,1
"PF04055.24",-1,2
"PF04056.17",21,1
"PF04056.17",22,1
"PF04089.17",24,1
"PF04089.17",28,1
"PF04089.17",30,2
"PF04389.20",-10,1
"PF04389.20",7,1
"PF04389.20",27,1
"PF04389.20",54,1
"PF04389.20",56,1
"PF04427.21",-9,1
"PF04427.21",-4,1
"PF04427.21",-1,1
"PF04427.21",1,1
"PF04548.19",-32,1
"PF04548.19",-31,7
"PF04548.19",-28,2
"PF04548.19",-27,1
"PF04548.19",-26,1
"PF04548.19",-25,1
"PF04548.19",-14,1
"PF04548.19",-13,1
"PF04548.19",-11,9
"PF04548.19",-10,2
"PF04548.19",-9,1
"PF04548.19",13,1
"PF04679.18",-7,1
"PF04679.18",-4,1
"PF04724.16",63,2
"PF04843.15",43,2
"PF04843.15",45,2
"PF04847.15",-12,1
"PF04847.15",-7,1
"PF04847.15",-6,1
"PF04847.15",-5,1
"PF04851.18",12,1
"PF04851.18",15,2
"PF04851.18",16,3
"PF04851.18",67,1
"PF04908.18",-3,2
"PF04926.18",1,2
"PF05033.19",-1,1
"PF05033.19",7,1
"PF05047.19",-10,2
"PF05047.19",-9,1
"PF05048.16",-174,1
"PF05048.16",-161,1
"PF05048.16",-57,1
"PF05048.16",1,1
"PF05048.16",5,1
"PF05048.16",17,1
"PF05048.16",63,1
"PF05063.17",-17,1
"PF05063.17",-16,1
"PF05193.24",-228,1
"PF05193.24",-200,1
"PF05193.24",-166,1
"PF05193.24",57,1
"PF05193.24",58,4
"PF05193.24",64,1
"PF05193.24",70,1
"PF05193.24",83,1
"PF05193.24",97,1
"PF05434.14",-9,2
"PF05450.18",27,1
"PF05450.18",54,1
"PF05450.18",56,1
"PF05572.16",-1,2
"PF05721.16",1,3
"PF05735.15",-6,3
"PF05879.15",-1,16
"PF05879.15",1,4
"PF05879.15",5,1
"PF05879.15",8,1
"PF05879.15",9,2
"PF05879.15",10,1
"PF05879.15",11,2
"PF05879.15",13,1
"PF05879.15",18,2
"PF05879.15",42,1
"PF06017.16",1,2
"PF06017.16",3,2
"PF06189.15",-25,1
"PF06189.15",-24,3
"PF06189.15",-14,1
"PF06309.14",29,1
"PF06309.14",30,3
"PF06309.14",32,2
"PF06309.14",93,1
"PF06328.14",8,1
"PF06328.14",11,2
"PF06369.15",-41,1
"PF06369.15",-31,1
"PF06468.16",1,4
"PF06602.17",-40,1
"PF06602.17",-17,1
"PF06602.17",-4,1
"PF06602.17",-3,1
"PF06664.15",-64,1
"PF06664.15",-54,1
"PF06668.15",-3,1
"PF06668.15",-1,3
"PF06733.18",196,1
"PF06733.18",206,1
"PF07002.19",-14,2
"PF07002.19",-13,9
"PF07156.17",-8,1
"PF07156.17",-7,1
"PF07522.17",-80,1
"PF07522.17",-40,1
"PF07522.17",-35,1
"PF07522.17",-9,1
"PF07562.17",1,3
"PF07645.18",1,1
"PF07645.18",964,1
"PF07645.18",2008,1
"PF07653.20",-99,1
"PF07653.20",-1,2
"PF07657.16",-5,1
"PF07657.16",-4,1
"PF07679.19",-1788,1
"PF07679.19",-1465,1
"PF07679.19",-1441,1
"PF07679.19",-1399,1
"PF07679.19",-1340,1
"PF07679.19",-1243,1
"PF07679.19",-960,1
"PF07679.19",-759,1
"PF07679.19",-593,1
"PF07679.19",-135,1
"PF07679.19",-12,2
"PF07679.19",-8,1
"PF07679.19",-6,2
"PF07679.19",-5,1
"PF07679.19",-1,2
"PF07679.19",1,10
"PF07679.19",3,5
"PF07679.19",4,7
"PF07679.19",5,4
"PF07679.19",6,10
"PF07679.19",7,1
"PF07679.19",8,5
"PF07679.19",9,5
"PF07679.19",10,2
"PF07679.19",11,2
"PF07679.19",13,1
"PF07679.19",17,1
"PF07679.19",535,1
"PF07686.20",-53,1
"PF07686.20",-3,1
"PF07686.20",-1,7
"PF07686.20",1,11
"PF07686.20",3,5
"PF07686.20",4,5
"PF07686.20",5,9
"PF07686.20",6,3
"PF07686.20",7,4
"PF07686.20",8,1
"PF07686.20",9,4
"PF07686.20",10,3
"PF07686.20",15,1
"PF07686.20",16,1
"PF07686.20",17,1
"PF07686.20",18,1
"PF07686.20",20,1
"PF07686.20",21,1
"PF07690.19",-16,1
"PF07690.19",-3,2
"PF07707.18",88,1
"PF07707.18",91,1
"PF07714.20",-28,1
"PF07714.20",-22,1
"PF07714.20",552,1
"PF07732.18",-71,2
"PF07732.18",-66,3
"PF07732.18",-64,1
"PF07732.18",-62,1
"PF07732.18",-43,1
"PF07748.16",11,1
"PF07748.16",13,2
"PF07748.16",23,1
"PF07986.15",-10,1
"PF07986.15",-9,1
"PF07986.15",-6,1
"PF07992.17",-47,1
"PF07992.17",-6,2
"PF07992.17",27,1
"PF07992.17",63,1
"PF07992.17",67,1
"PF07992.17",102,1
"PF07992.17",153,1
"PF07993.15",16,1
"PF07993.15",103,1
"PF08030.15",4,1
"PF08030.15",5,1
"PF08030.15",10,1
"PF08059.16",-1,2
"PF08151.15",-1,2
"PF08154.15",10,1
"PF08154.15",12,1
"PF08266.15",6,37
"PF08266.15",7,8
"PF08266.15",8,2
"PF08266.15",10,1
"PF08266.15",11,2
"PF08266.15",12,1
"PF08266.15",13,1
"PF08266.15",14,2
"PF08441.15",7,2
"PF08441.15",8,3
"PF08441.15",9,1
"PF08441.15",10,3
"PF08441.15",20,1
"PF08441.15",21,1
"PF08441.15",23,1
"PF08441.15",25,1
"PF08441.15",28,1
"PF08441.15",30,1
"PF08441.15",31,2
"PF08441.15",33,1
"PF08441.15",35,1
"PF08441.15",41,1
"PF08441.15",42,1
"PF08441.15",43,1
"PF08441.15",57,2
"PF08441.15",63,1
"PF08445.13",11,1
"PF08445.13",15,1
"PF08445.13",19,2
"PF08445.13",21,1
"PF08447.15",-8,1
"PF08447.15",8,2
"PF08448.13",-8,3
