"Domain","Distance.Domain.Motif","ocurrences"
"PF00156.30",7,2
"PF00156.30",11,2
"PF00160.24",-1,4
"PF00168.33",-185,1
"PF00168.33",-182,2
"PF00168.33",-13,1
"PF00168.33",-3,1
"PF00168.33",1,2
"PF00168.33",6,7
"PF00168.33",7,4
"PF00168.33",10,1
"PF00168.33",11,6
"PF00168.33",12,17
"PF00168.33",13,4
"PF00168.33",14,3
"PF00168.33",15,9
"PF00168.33",16,2
"PF00168.33",17,23
"PF00168.33",18,3
"PF00168.33",19,3
"PF00168.33",20,3
"PF00168.33",21,3
"PF00168.33",24,1
"PF00168.33",25,6
"PF00168.33",26,2
"PF00168.33",27,1
"PF00168.33",28,2
"PF00168.33",30,1
"PF00168.33",55,1
"PF00168.33",57,2
"PF00168.33",292,1
"PF00171.25",-8,2
"PF00171.25",-1,9
"PF00171.25",68,3
"PF00171.25",70,2
"PF00175.24",-1,16
"PF00175.24",27,3
"PF00175.24",30,5
"PF00175.24",31,2
"PF00176.26",-126,1
"PF00176.26",135,2
"PF00176.26",137,1
"PF00176.26",138,1
"PF00176.26",139,3
"PF00176.26",151,1
"PF00176.26",165,1
"PF00176.26",177,1
"PF00176.26",179,1
"PF00176.26",181,1
"PF00176.26",186,2
"PF00176.26",226,1
"PF00176.26",232,1
"PF00176.26",245,1
"PF00176.26",268,1
"PF00176.26",291,2
"PF00176.26",300,2
"PF00176.26",302,2
"PF00182.22",1,3
"PF00182.22",7,3
"PF00182.22",8,1
"PF00188.29",1,4
"PF00190.25",-207,1
"PF00190.25",-206,1
"PF00190.25",-106,1
"PF00190.25",12,1
"PF00190.25",13,1
"PF00190.25",46,1
"PF00190.25",66,2
"PF00190.25",67,1
"PF00201.21",-98,1
"PF00201.21",-96,1
"PF00201.21",-74,1
"PF00201.21",-61,2
"PF00201.21",-49,2
"PF00201.21",-35,1
"PF00201.21",-25,1
"PF00201.21",-23,1
"PF00201.21",-21,1
"PF00201.21",-20,1
"PF00201.21",-18,2
"PF00201.21",-11,1
"PF00201.21",-10,1
"PF00201.21",-8,1
"PF00201.21",-4,1
"PF00201.21",-1,2
"PF00201.21",4,3
"PF00206.23",15,3
"PF00225.26",-69,1
"PF00225.26",-53,1
"PF00225.26",-26,1
"PF00225.26",-22,2
"PF00225.26",-16,1
"PF00225.26",-15,1
"PF00225.26",-14,1
"PF00225.26",-11,1
"PF00225.26",-10,1
"PF00225.26",-1,1
"PF00225.26",1,1
"PF00225.26",62,1
"PF00230.23",-7,3
"PF00240.26",-13,1
"PF00240.26",-6,1
"PF00240.26",-4,1
"PF00240.26",-3,1
"PF00240.26",-1,2
"PF00254.31",-5,1
"PF00254.31",-4,6
"PF00254.31",19,1
"PF00270.32",-4,1
"PF00270.32",4,1
"PF00270.32",6,1
"PF00270.32",8,21
"PF00270.32",9,22
"PF00270.32",10,11
"PF00270.32",11,5
"PF00270.32",12,11
"PF00270.32",13,2
"PF00270.32",14,2
"PF00270.32",15,3
"PF00270.32",16,4
"PF00270.32",40,2
"PF00270.32",74,1
"PF00270.32",76,1
"PF00270.32",102,3
"PF00271.34",-32,1
"PF00271.34",-25,1
"PF00271.34",-16,1
"PF00271.34",1,87
"PF00271.34",3,20
"PF00271.34",4,15
"PF00271.34",5,46
"PF00271.34",6,4
"PF00271.34",7,5
"PF00271.34",8,1
"PF00282.22",-19,3
"PF00288.29",-47,2
"PF00288.29",-45,2
"PF00291.28",1,2
"PF00291.28",9,1
"PF00293.31",-145,1
"PF00293.31",-19,1
"PF00293.31",-17,2
"PF00293.31",-16,1
"PF00293.31",-15,4
"PF00293.31",-14,1
"PF00293.31",-10,1
"PF00293.31",-4,1
"PF00293.31",-3,1
"PF00294.27",-79,1
"PF00294.27",-71,1
"PF00294.27",-50,1
"PF00294.27",-45,1
"PF00294.27",-44,2
"PF00294.27",-42,1
"PF00294.27",-40,1
"PF00294.27",-36,2
"PF00294.27",-33,2
"PF00294.27",-32,3
"PF00294.27",-27,1
"PF00294.27",-25,1
"PF00294.27",-22,1
"PF00294.27",-18,2
"PF00294.27",-16,2
"PF00294.27",-12,1
"PF00294.27",-8,2
"PF00294.27",-6,1
"PF00294.27",-1,3
"PF00294.27",37,2
"PF00294.27",45,1
"PF00295.20",-79,1
"PF00295.20",-36,1
"PF00295.20",-34,2
"PF00295.20",-30,1
"PF00295.20",-29,2
"PF00295.20",-28,1
"PF00295.20",-22,1
"PF00295.20",-18,1
"PF00295.20",-16,1
"PF00295.20",-9,1
"PF00295.20",-3,1
"PF00295.20",-1,1
"PF00295.20",1,22
"PF00295.20",3,13
"PF00295.20",4,1
"PF00295.20",5,3
"PF00295.20",6,1
"PF00295.20",10,2
"PF00295.20",11,3
"PF00295.20",12,5
"PF00295.20",19,1
"PF00295.20",20,1
"PF00295.20",22,2
"PF00295.20",23,1
"PF00295.20",27,1
"PF00300.25",14,2
"PF00300.25",24,2
"PF00300.25",38,2
"PF00300.25",96,1
"PF00300.25",99,1
"PF00300.25",112,1
"PF00305.22",8,1
"PF00305.22",9,38
"PF00305.22",14,3
"PF00305.22",15,1
"PF00311.20",-26,2
"PF00311.20",-25,1
"PF00314.20",-11,1
"PF00314.20",-1,40
"PF00324.24",-29,1
"PF00324.24",-27,1
"PF00324.24",-26,1
"PF00324.24",-22,1
"PF00324.24",-21,1
"PF00326.24",-69,2
"PF00326.24",-59,1
"PF00326.24",-44,2
"PF00326.24",-27,2
"PF00326.24",-18,1
"PF00326.24",-17,1
"PF00326.24",-16,2
"PF00326.24",-15,1
"PF00326.24",-13,2
"PF00326.24",-12,1
"PF00326.24",-11,2
"PF00326.24",9,2
"PF00330.23",-1,1
"PF00330.23",1,1
"PF00331.23",9,1
"PF00331.23",14,1
"PF00331.23",17,1
"PF00350.26",31,3
"PF00364.25",-9,2
"PF00364.25",-5,1
"PF00364.25",-4,1
"PF00365.23",-40,1
"PF00365.23",-17,1
"PF00378.23",-10,2
"PF00378.23",-7,1
"PF00383.26",-25,1
"PF00383.26",3,1
"PF00383.26",25,1
"PF00383.26",30,2
"PF00383.26",34,2
"PF00388.22",11,2
"PF00388.22",12,1
"PF00389.33",-34,1
"PF00389.33",-28,2
"PF00389.33",-27,1
"PF00389.33",-14,1
"PF00389.33",-11,1
"PF00389.33",-9,1
"PF00391.26",-20,1
"PF00391.26",1,2
"PF00394.25",-31,1
"PF00394.25",-28,1
"PF00394.25",10,1
"PF00394.25",13,1
"PF00394.25",14,1
"PF00394.25",15,1
"PF00394.25",21,1
"PF00394.25",31,1
"PF00400.35",-10,1
"PF00400.35",-9,1
"PF00400.35",13,1
"PF00400.35",378,1
"PF00406.25",-4,1
"PF00406.25",-1,8
"PF00406.25",1,3
"PF00443.32",15,2
"PF00445.21",1,1
"PF00445.21",10,3
"PF00445.21",11,2
"PF00445.21",13,2
"PF00445.21",14,1
"PF00450.25",-22,1
"PF00450.25",-7,1
"PF00450.25",64,1
"PF00459.28",4,1
"PF00459.28",12,1
"PF00476.23",-180,2
"PF00476.23",-179,2
"PF00476.23",-1,1
"PF00479.25",-1,6
"PF00481.24",-58,1
"PF00481.24",-44,1
"PF00481.24",-40,1
"PF00481.24",-14,1
"PF00481.24",-6,1
"PF00481.24",-4,1
"PF00481.24",-1,2
"PF00481.24",1,13
"PF00481.24",15,1
"PF00481.24",17,1
"PF00483.26",-3,1
"PF00483.26",37,3
"PF00483.26",65,1
"PF00483.26",66,2
"PF00483.26",71,1
"PF00483.26",102,2
"PF00483.26",161,1
"PF00485.21",-72,1
"PF00485.21",-38,1
"PF00485.21",-14,1
"PF00485.21",9,1
"PF00487.27",1,2
"PF00488.24",-47,1
"PF00488.24",-37,1
"PF00497.23",-17,1
"PF00497.23",62,1
"PF00498.29",-51,1
"PF00498.29",-38,2
"PF00498.29",4,1
"PF00504.24",3,2
"PF00533.29",-6,1
"PF00533.29",-1,1
"PF00534.23",-41,1
"PF00534.23",-28,1
"PF00534.23",-22,1
"PF00534.23",-15,1
"PF00534.23",-14,2
"PF00538.22",1,11
"PF00544.22",-1,3
"PF00544.22",1,2
"PF00544.22",4,1
"PF00544.22",9,2
"PF00544.22",10,2
"PF00544.22",16,1
"PF00544.22",23,1
"PF00544.22",24,1
"PF00544.22",26,3
"PF00544.22",27,5
"PF00544.22",28,1
"PF00544.22",29,14
"PF00544.22",30,1
"PF00547.21",1,2
"PF00549.22",-1,7
"PF00561.23",-242,1
"PF00561.23",-241,1
"PF00561.23",-49,2
"PF00561.23",-41,1
"PF00561.23",-23,1
"PF00561.23",-18,1
"PF00561.23",-17,3
"PF00561.23",-14,1
"PF00561.23",-13,3
"PF00561.23",-10,4
"PF00561.23",-9,3
"PF00561.23",-6,1
"PF00561.23",-5,1
"PF00561.23",-3,1
"PF00561.23",7,1
"PF00561.23",32,5
"PF00561.23",33,2
"PF00561.23",36,1
"PF00561.23",38,1
"PF00561.23",48,1
"PF00561.23",49,1
"PF00561.23",55,2
"PF00561.23",56,1
"PF00561.23",81,1
"PF00561.23",99,1
"PF00561.23",108,1
"PF00561.23",118,1
"PF00561.23",126,1
"PF00564.27",-36,1
"PF00564.27",-14,1
"PF00564.27",-11,4
"PF00564.27",-10,1
"PF00564.27",-8,12
"PF00564.27",-7,12
"PF00564.27",4,1
"PF00564.27",628,1
"PF00575.26",1,3
"PF00575.26",3,1
"PF00582.29",-57,1
"PF00582.29",-12,2
"PF00582.29",3,7
"PF00582.29",4,1
"PF00582.29",7,1
"PF00582.29",8,1
"PF00582.29",17,1
"PF00590.23",12,2
"PF00590.23",13,1
"PF00590.23",21,1
"PF00609.22",1,2
"PF00609.22",10,2
"PF00609.22",12,2
"PF00614.25",-100,1
"PF00614.25",-96,1
"PF00614.25",-90,1
"PF00614.25",-78,3
"PF00626.25",-3,1
"PF00626.25",-1,3
"PF00630.22",8,2
"PF00635.29",5,3
"PF00635.29",8,1
"PF00635.29",9,3
"PF00635.29",10,2
"PF00635.29",14,2
"PF00635.29",16,2
"PF00635.29",20,1
"PF00635.29",22,2
"PF00635.29",27,1
"PF00635.29",50,1
"PF00636.29",-420,1
"PF00636.29",-339,1
"PF00651.34",-100,2
"PF00651.34",-91,1
"PF00651.34",-86,1
"PF00657.25",-20,1
"PF00657.25",-12,1
"PF00685.30",-5,1
"PF00685.30",-1,5
"PF00686.22",1,8
"PF00686.22",3,3
"PF00686.22",8,2
"PF00694.22",-54,1
"PF00694.22",-53,1
"PF00694.22",-52,1
"PF00694.22",-19,6
"PF00696.31",-8,1
"PF00696.31",8,5
"PF00696.31",17,11
"PF00696.31",24,1
"PF00696.31",98,1
"PF00696.31",101,1
"PF00696.31",103,1
"PF00702.29",-236,1
"PF00702.29",-135,1
"PF00702.29",21,2
"PF00702.29",69,2
"PF00702.29",138,1
"PF00702.29",139,1
"PF00702.29",159,1
"PF00702.29",173,1
"PF00704.31",-38,2
"PF00704.31",-30,3
"PF00704.31",-28,1
"PF00704.31",-26,1
"PF00704.31",-25,1
"PF00704.31",-7,2
"PF00704.31",18,1
"PF00722.24",-1,1
"PF00722.24",1,1
"PF00722.24",4,15
"PF00722.24",5,18
"PF00722.24",7,1
"PF00722.24",14,1
"PF00722.24",59,1
"PF00730.28",1,2
"PF00732.22",-1,9
"PF00732.22",78,1
"PF00732.22",88,2
"PF00743.22",-6,2
"PF00743.22",33,4
"PF00753.30",-10,1
"PF00753.30",-9,1
"PF00766.22",1,2
"PF00777.21",36,1
"PF00777.21",39,1
"PF00777.21",59,1
"PF00777.21",60,1
"PF00781.27",100,1
"PF00781.27",253,1
"PF00782.23",-56,2
"PF00782.23",-53,1
"PF00782.23",-38,1
"PF00782.23",-9,2
"PF00782.23",-8,3
"PF00782.23",-1,2
"PF00789.23",1,4
"PF00805.25",-15,1
"PF00805.25",-11,1
"PF00805.25",-8,1
"PF00805.25",-7,1
"PF00805.25",-6,2
"PF00805.25",-1,1
"PF00805.25",1,1
"PF00805.25",3,1
"PF00805.25",8,1
"PF00805.25",14,1
"PF00817.23",6,1
"PF00817.23",9,1
"PF00849.25",1,1
"PF00849.25",51,1
"PF00849.25",60,2
"PF00849.25",61,1
"PF00849.25",66,1
"PF00850.22",-28,1
"PF00850.22",-15,1
"PF00850.22",-14,5
"PF00850.22",-13,1
"PF00854.24",-15,2
"PF00854.24",-14,3
"PF00854.24",-13,1
"PF00856.31",-71,1
"PF00856.31",-33,1
"PF00856.31",-17,1
"PF00884.26",122,2
"PF00890.27",-1,4
"PF00891.21",13,9
"PF00891.21",14,2
"PF00891.21",17,1
"PF00891.21",26,1
"PF00917.29",1,2
"PF00928.24",1,1
"PF00928.24",4,1
"PF00928.24",8,1
"PF00928.24",9,1
"PF00928.24",14,1
"PF00928.24",18,1
"PF00931.25",-85,1
"PF00931.25",-75,1
"PF00931.25",-51,1
"PF00931.25",-47,1
"PF00931.25",-45,1
"PF00931.25",-40,1
"PF00931.25",-39,1
"PF00931.25",-38,1
"PF00931.25",-37,1
"PF00931.25",-32,1
"PF00931.25",-31,1
"PF00931.25",-29,1
"PF00931.25",-17,2
"PF00931.25",-10,1
"PF00931.25",-9,1
"PF00931.25",-4,1
"PF00931.25",-3,1
"PF00931.25",-1,1
"PF00931.25",12,1
"PF00931.25",17,1
"PF00931.25",19,1
"PF00931.25",29,1
"PF00931.25",43,1
"PF00931.25",54,1
"PF00933.24",-1,2
"PF00954.23",5,1
"PF00954.23",84,1
"PF00989.28",-8,2
"PF00989.28",-7,8
"PF00989.28",-2,1
"PF01012.24",-20,1
"PF01012.24",-19,1
"PF01073.22",-7,3
"PF01073.22",4,1
"PF01073.22",6,1
"PF01073.22",8,1
"PF01073.22",9,1
"PF01073.22",38,1
"PF01078.24",-82,4
"PF01088.24",9,1
"PF01088.24",10,2
"PF01088.24",11,1
"PF01088.24",104,1
"PF01094.31",-17,1
"PF01094.31",-13,5
"PF01094.31",-12,2
"PF01094.31",-11,3
"PF01094.31",-10,4
"PF01095.22",-4,2
"PF01095.22",-1,4
"PF01095.22",32,1
"PF01107.21",-116,1
"PF01107.21",-81,1
"PF01107.21",-68,1
"PF01107.21",-17,1
"PF01107.21",-1,3
"PF01107.21",270,1
"PF01118.27",1,2
"PF01118.27",6,2
"PF01120.20",-20,3
"PF01138.24",94,2
"PF01142.21",-151,1
"PF01142.21",-146,1
"PF01156.22",-9,1
"PF01156.22",70,1
"PF01156.22",72,2
"PF01170.21",50,2
"PF01190.20",19,1
"PF01190.20",20,5
"PF01190.20",21,7
"PF01190.20",22,1
"PF01190.20",23,1
"PF01190.20",24,6
"PF01190.20",25,3
"PF01198.22",1,4
"PF01202.25",-7,1
"PF01202.25",-6,1
"PF01202.25",-3,1
"PF01209.21",1,2
"PF01210.26",13,1
"PF01210.26",18,3
"PF01237.21",5,1
"PF01237.21",11,1
"PF01237.21",19,1
"PF01237.21",66,1
"PF01253.25",3,2
"PF01253.25",5,5
"PF01253.25",6,1
"PF01253.25",8,4
"PF01255.22",-1,2
"PF01266.27",179,1
"PF01266.27",181,1
"PF01300.21",-75,1
"PF01300.21",-17,2
"PF01300.21",-10,1
"PF01301.22",-1,2
"PF01323.23",-1,2
"PF01343.21",-21,1
"PF01343.21",-20,3
"PF01357.24",15,2
"PF01370.24",-6,3
"PF01370.24",1,2
"PF01370.24",3,2
"PF01370.24",4,1
"PF01370.24",5,1
"PF01370.24",37,1
"PF01370.24",46,1
"PF01370.24",80,1
"PF01370.24",84,1
"PF01370.24",85,1
"PF01398.24",62,1
"PF01398.24",64,1
"PF01398.24",65,6
"PF01416.23",-160,1
"PF01416.23",-144,1
"PF01416.23",-73,1
"PF01416.23",-72,1
"PF01416.23",-31,2
"PF01416.23",-30,2
"PF01416.23",-16,2
"PF01416.23",-1,2
"PF01433.23",-24,1
"PF01433.23",-14,1
"PF01433.23",-13,2
"PF01433.23",-11,2
"PF01433.23",28,1
"PF01457.19",-51,2
"PF01457.19",-50,1
"PF01458.20",-32,1
"PF01458.20",-28,1
"PF01458.20",-24,1
"PF01458.20",-14,1
"PF01459.25",1,13
"PF01467.29",-1,3
"PF01477.26",-65,2
"PF01477.26",-64,1
"PF01477.26",-61,1
"PF01477.26",-59,3
"PF01477.26",-58,5
"PF01477.26",-57,2
"PF01477.26",-56,1
"PF01477.26",-55,1
"PF01477.26",-53,2
"PF01477.26",-50,1
"PF01477.26",-49,2
"PF01477.26",-48,1
"PF01477.26",-46,1
"PF01477.26",-45,5
"PF01477.26",-44,2
"PF01477.26",-43,1
"PF01477.26",-42,2
"PF01477.26",-36,1
"PF01477.26",-33,2
"PF01477.26",-32,2
"PF01477.26",-29,1
"PF01477.26",-17,1
"PF01477.26",-11,1
"PF01477.26",-10,3
"PF01477.26",-5,1
"PF01477.26",-4,1
"PF01477.26",-3,1
"PF01477.26",-1,8
"PF01493.22",-1,4
"PF01496.22",-10,5
"PF01501.23",-60,1
"PF01501.23",-1,8
"PF01504.21",-25,10
"PF01504.21",3,5
"PF01553.24",-33,2
"PF01553.24",20,3
"PF01553.24",21,1
"PF01553.24",40,1
"PF01556.21",-1,10
"PF01556.21",14,1
"PF01565.26",-10,1
"PF01565.26",-1,1
"PF01565.26",21,15
"PF01565.26",22,1
"PF01565.26",24,1
"PF01565.26",25,3
"PF01565.26",26,47
"PF01565.26",28,1
"PF01565.26",29,1
"PF01565.26",32,2
"PF01565.26",33,2
"PF01565.26",34,2
"PF01565.26",35,2
"PF01575.22",1,2
"PF01582.23",-44,1
"PF01582.23",-14,1
"PF01582.23",-1,2
"PF01582.23",4,1
"PF01582.23",6,2
"PF01582.23",9,1
"PF01582.23",14,1
"PF01582.23",17,1
"PF01582.23",27,4
"PF01582.23",40,1
"PF01582.23",194,1
"PF01582.23",237,1
"PF01593.27",43,1
"PF01593.27",50,2
"PF01593.27",117,1
"PF01593.27",118,1
"PF01593.27",172,2
"PF01612.23",-44,1
"PF01612.23",-24,1
"PF01612.23",-22,3
"PF01612.23",-18,2
"PF01612.23",-17,1
"PF01612.23",-15,1
"PF01612.23",-14,1
"PF01612.23",-13,2
"PF01612.23",-8,1
"PF01612.23",-3,1
"PF01612.23",-1,1
"PF01636.26",-1,2
"PF01657.20",-9,1
"PF01657.20",-3,2
"PF01657.20",-1,3
"PF01663.25",-25,1
"PF01663.25",6,2
"PF01663.25",8,2
"PF01663.25",14,2
"PF01704.21",-34,1
"PF01704.21",1,5
"PF01704.21",7,1
"PF01704.21",13,2
"PF01704.21",72,1
"PF01715.20",-108,1
"PF01715.20",-28,1
"PF01715.20",10,2
"PF01734.25",23,2
"PF01746.24",-4,2
"PF01751.25",-12,2
"PF01762.24",-10,1
"PF01762.24",-9,1
"PF01762.24",-8,13
"PF01762.24",-7,14
"PF01762.24",16,2
"PF01764.28",-263,1
"PF01764.28",-56,1
"PF01764.28",-49,1
"PF01764.28",-47,1
"PF01764.28",-44,2
"PF01764.28",-37,1
"PF01764.28",-36,2
"PF01764.28",-35,1
"PF01764.28",-5,1
"PF01764.28",-1,4
"PF01764.28",6,3
"PF01764.28",8,1
"PF01764.28",9,1
"PF01764.28",10,2
"PF01764.28",11,3
"PF01764.28",12,2
"PF01764.28",15,2
"PF01764.28",17,1
"PF01764.28",18,1
"PF01764.28",21,1
"PF01764.28",32,2
"PF01764.28",37,2
"PF01764.28",39,6
"PF01764.28",66,2
"PF01764.28",67,2
"PF01764.28",80,1
"PF01764.28",81,2
"PF01764.28",85,1
"PF01764.28",101,1
"PF01764.28",103,2
"PF01764.28",156,1
"PF01764.28",162,2
"PF01764.28",182,1
"PF01764.28",186,1
"PF01764.28",203,1
"PF01764.28",209,1
"PF01764.28",220,1
"PF01764.28",227,1
"PF01764.28",240,1
"PF01764.28",243,2
"PF01842.28",1,2
"PF01842.28",186,1
"PF01842.28",187,1
"PF01842.28",189,3
"PF01842.28",202,2
"PF01842.28",205,1
"PF01842.28",206,1
"PF01842.28",208,2
"PF01842.28",210,1
"PF01852.22",1,2
"PF01903.20",-43,1
"PF01903.20",-1,1
"PF01912.21",3,3
"PF01918.24",15,5
"PF01918.24",17,1
"PF01918.24",18,2
"PF01918.24",21,1
"PF01918.24",23,2
"PF01926.26",22,2
"PF01926.26",26,1
"PF01926.26",31,1
"PF01963.20",-13,1
"PF01963.20",-7,1
"PF01965.27",-12,1
"PF01965.27",-11,1
"PF01979.23",10,6
"PF01979.23",12,2
"PF01979.23",36,1
"PF01979.23",39,1
"PF01980.19",-7,2
"PF01985.24",4,2
"PF02002.20",27,2
"PF02002.20",28,1
"PF02002.20",29,1
"PF02018.20",1,2
"PF02018.20",3,5
"PF02018.20",4,2
"PF02018.20",5,2
"PF02018.20",10,1
"PF02018.20",11,1
"PF02018.20",23,1
"PF02018.20",24,1
"PF02142.25",-11,2
"PF02142.25",-10,1
"PF02142.25",-8,1
"PF02146.20",-34,1
"PF02146.20",-1,2
"PF02146.20",13,2
"PF02146.20",16,2
"PF02171.20",-155,1
"PF02171.20",19,1
"PF02171.20",107,1
"PF02263.22",-6,2
"PF02263.22",-4,3
"PF02298.20",-17,2
"PF02298.20",-16,4
"PF02298.20",-15,3
"PF02298.20",-14,2
"PF02298.20",-12,1
"PF02298.20",-11,3
"PF02298.20",-9,10
"PF02298.20",-8,15
"PF02298.20",-7,30
"PF02298.20",1,5
"PF02298.20",5,2
"PF02301.21",1,4
"PF02338.22",11,2
"PF02338.22",13,1
"PF02338.22",15,1
"PF02353.23",-14,1
"PF02353.23",1,2
